	NAME	LATITUDE	LONGITUDE
12560	STEPS ELEMENTARY INC.	40.656251875	-73.921039463
12561	TALMUD TORAH BAIS YECHIEL-NITRA	40.707249811	-73.959861568
12562	TALMUD TORAH OHEL YOCHANAN	40.628735425	-73.992585798
12563	TALMUD TORAH TASHBAR	40.665661328	-73.890194862
12564	THE STERLING SCHOOL	40.687758432	-73.988615465
12565	TOMER DVORA SCHOOL	40.642539048	-73.998957972
12566	WILLIAM T DILLON CHILD STUDY CENTER	40.690847191	-73.969108435
12567	YESHIVA BETH HILLEL OF WILLIAMSBURG	40.699001856	-73.96256827
12568	YESHIVA BIRCHAS SHMUEL	40.619805287	-73.960774149
12569	YESHIVA YESODE HATORAH	40.702571769	-73.959705176
12570	B'NOT RACHEL HIGH SCHOOL FOR GIRLS	40.60304318	-73.965240826
12571	BAIS YAAKOV DGUR HIGH SCHOOL	40.624720568	-73.977756216
12572	BIG APPLE ACADEMY	40.590750551	-73.974860394
12573	BLOCK INSTITUTE SCHOOL	40.587851935	-73.993891842
12574	BROOKLYN JESUIT PREP	40.673722681	-73.959928742
12575	BROOKLYN PREPARATORY SCHOOL	40.654176839	-73.908364715
12576	CATHERINE LABOURE SPECIAL EDUCATION PROGRAM	40.598903446	-73.974272741
12577	CHRISTIAN LEARNING CENTER DAY CARE	40.650758085	-73.935377772
12578	EAST ACADEMY OF SCIENCE & TECHNOLOGY	40.601616802	-73.997328295
12579	FONTBONNE HALL ACADEMY	40.61373905	-74.036518818
12580	GAN YISROEL	40.629583876	-73.987275259
12581	GRACE CHURCH SCHOOL	40.693880575	-73.996910451
12582	HANSON PLACE ELEMENTARY SCHOOL	40.686762551	-73.977064483
12583	LUTHERAN ELEMENTARY SCHOOL OF BAY RIDGE	40.632976475	-74.022886024
12584	MACADEMY	40.669032029	-73.948641145
12585	MACHON BAIS YAAKOV HILDA BIRN HIGH SCHOOL	40.633778874	-73.979179768
12586	NESIVOS BAIS YAAKOV	40.641048762	-73.995721888
12587	OHR HALIMUD - THE MULTI SENSORY LEARNING  CTR	40.633815129	-73.979236263
12588	ST MARK'S DAY SCHOOL	40.667478114	-73.944895843
12589	ST SAVIOUR CATHOLIC ACADEMY	40.666664766	-73.978145434
12590	ST SAVIOUR HIGH SCHOOL	40.66715499	-73.977236977
12591	ST STANISLAUS KOSTKA CATHOLIC ACADEMY	40.723333139	-73.946383169
12592	STARS & KNIGHTS DAY SCHOOL	40.664174958	-73.931863669
12593	STILLWELL AVE PREP & NURSERY SCHOOL	40.598208313	-73.985741096
12594	TALMUD TORAH OF KASHO	40.70609587	-73.951923748
12595	THE BIBLE SPEAKS ACADEMY	40.640172165	-73.926770994
12596	THE CATHEDRAL SCHOOL OF BROOKLYN	40.67268189	-73.971422567
12597	TIFERES MIRIAM SCHOOL FOR GIRLS	40.620373502	-73.992895279
12598	VIZNITZER CHAIDER TIFERES YISROEL	40.636489298	-73.985818067
12599	YESHIVA AHAVAS TORAH	40.609455598	-73.956259077
12600	YESHIVA ATERET TORAH	40.607857816	-73.963546559
12601	YESHIVA CONGREGATION TORAS YUF	40.635275311	-74.00044637
12602	YESHIVA DERECH HATORAH	40.615218777	-73.945073921
12603	YESHIVA KARLIN STOLIN	40.62487338	-73.983248262
12604	YESHIVA OHR SHRAGA VERETZKY	40.619276446	-73.966853005
12605	YESHIVA TZEMACH TZADIK VIZNITZ	40.706033134	-73.959574819
12606	YESHIVAH OHEL MOSHE	40.60564818	-73.990349207
12607	YESHIVAT MEKOR CHAIM	40.612722422	-73.943704814
12608	YESHIVAT OR HATORAH	40.598001488	-73.958879687
12609	ZVI DOV ROTH ACADEMY OF YESHIVA RAMBAM	40.618530808	-73.941966248
12610	BAIS YAAKOV OF 18TH AVE	40.630209523	-73.977785737
12611	BAIS YITZCHAK YESHIVA	40.63577002	-73.987044442
12612	BATTALION CHRISTIAN ACADEMY	40.653898484	-73.933958778
12613	BAY RIDGE CHRISTIAN ACADEMY	40.634927125	-74.014167998
12614	BETH RIVKA HIGH SCHOOL	40.666010301	-73.949807547
12615	BROOKLYN FRIENDS SCHOOL	40.692785026	-73.988024908
12616	BROOKLYN HEIGHTS MONTESSORI SCHOOL	40.687911193	-73.99302003
12617	DIMITRIOS & GEORGIA KALOIDIS PAROCHIAL SCHOOL	40.624747071	-74.033838254
12618	GESHER YEHUDA	40.598431844	-73.983111673
12619	GET SET KINDERGARTEN SCHOOL	40.648769436	-73.955569934
12620	GOOD SHEPHERD CATHOLIC ACADEMY	40.604424121	-73.940384945
12621	LEAGUE SCHOOL	40.659542068	-73.942160614
12622	LEIF ERICSON DAY SCHOOL	40.62573561	-74.01141347
12623	MARY QUEEN OF CATHOLIC ACADEMY	40.620985908	-73.92056255
12624	MESIVTA HIGH SCHOOL	40.618974863	-73.963833097
12625	MIDWOOD MONTESSORI	40.634056587	-73.952849
12626	NEW GRACE CENTER CHRISTIAN SCHOOL	40.664776701	-73.89274316
12627	OUR LADY OF GRACE CATHOLIC ACADEMY	40.593116964	-73.968397382
12628	OUR LADY OF GUADALUPE SCHOOL	40.618550871	-74.001688278
12629	OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY OF BRO	40.63899513	-74.014384701
12630	PARKWAY ELEMENTARY SCHOOL	40.647951823	-73.924843183
12631	PHYL'S ACADEMY PREP	40.646896388	-73.943556686
12632	PLYMOUTH CHURCH SCHOOL	40.699381765	-73.993694013
12633	PRACTICAL LEARNING CENTER	40.650061521	-73.965334079
12634	PROSPECT PARK YESHIVA	40.606316241	-73.956122985
12635	SHULAMITH SCHOOL FOR GIRLS OF BROOKLYN	40.618707251	-73.960742834
12636	SINAI ACADEMIC CENTER	40.608214766	-73.993150217
12637	ST ANN'S SCHOOL	40.695218794	-73.99220272
12638	ST ANSELM CATHOLIC ACADEMY	40.625329954	-74.02782142
12639	ST ATHANASIUS ELEMENTARY SCHOOL	40.615900184	-73.979645632
12640	ST BERNADETTE SCHOOL	40.615558407	-74.011329754
12641	ST EDMUND ELEMENTARY SCHOOL	40.601350961	-73.952692807
12642	ST EPHREM SCHOOL	40.625958145	-74.015667412
12643	ST FRANCIS XAVIER CATHOLIC ACADENY	40.67440345	-73.977834982
12644	ST MARK CATHOLIC ACADEMY	40.588028221	-73.950665103
12645	ST PATRICK ACADEMY	40.614732223	-74.031386628
12646	VISITATION ACADEMY	40.621427245	-74.035984676
12647	XAVERIAN HIGH SCHOOL	40.636707683	-74.035551586
12648	YESHIVA & MISIVTA TIFERES ELIMELECH	40.626043172	-73.988256669
12649	YESHIVAH OF FLATBUSH JOEL BRAVERMAN HIGH SCHOOL	40.625555734	-73.960008814
12650	AL-NOOR SCHOOL	40.662942022	-73.995032764
12651	BERKELEY CARROLL ELEMENTARY SCHOOL	40.674214289	-73.977707109
12652	BETHEL ELEMENTARY SCHOOL	40.681761668	-73.961253357
12653	BISHOP LOUGHLIN MEMORIAL HIGH SCHOOL	40.686856352	-73.969337437
12654	BROOKLYN SEVENTH-DAY ADVENTIST SCHOOL	40.631453983	-73.957763633
12655	CORNERSTONE CHRISTIAN ACADEMY	43.214439909	-77.94179826
12656	CRYSTAL LIGHT MENNONITE SCHOOL	43.88532425	-75.520957359
12657	DERECH HATORAH-ROCHESTER	43.2010119	-77.578275769
12658	EPIPHANY LUTHERAN SCHOOL	40.67105887	-73.95232197
12659	EXCELSIOR ELEMENTARY SCHOOL	40.651200672	-73.935392654
12660	GENESEE COUNTRY CHRISTIAN SCHOOL	42.782634132	-77.794645549
12661	GREECE MONTESSORI SCHOOL	43.213673669	-77.684651834
12662	HILLSIDE CHILDREN'S  CTR -ANDREWS TRAHEY CAMPUS	43.135873391	-77.580978591
12663	HILLSIDE CHILDRENS CENTER HALPERN	43.22666905	-77.510700225
12664	HOPE MENNONITE SCHOOL	43.83776138	-75.2960504
12665	LIMA CHRISTIAN SCHOOL	42.919103256	-77.612639768
12666	MARTIN DE PORRES HIGH SCHOOL	40.65671138	-73.983443046
12667	MONTESSORI SCHOOL OF ROCHESTER	43.112812866	-77.570332345
12668	NEW LIFE CHRISTIAN SCHOOL	42.793033636	-75.573122568
12669	NORTHSTAR CHRISTIAN ACADEMY	43.168640133	-77.698084235
12670	PENFIELD VILLAGE NURSERY SCHOOL & KINDERGARTEN	43.131595293	-77.473043602
12671	PINNACLE LUTHERAN SCHOOL	43.078494965	-77.581927264
12672	RICH BEGINNINGS CHILD CARE CENTER	43.107495091	-77.563493642
12673	RIVER VALLEY MENNONITE SCHOOL	43.885289586	-75.520919204
12674	ST AGNES ELEMENTARY SCHOOL	42.913893531	-77.744971993
12675	ST BERNARD CATHOLIC ACADEMY	40.619631396	-73.909950996
12676	ST FRANCES CABRINI CATHOLIC AC	40.699989789	-73.92614955
12677	ST FRANCIS DE SALES SCHOOL FOR THE DEAF	40.670757865	-73.960834614
12678	ST FRANCIS OF ASSISI CATHOLIC ACADEMY	40.66147031	-73.949188585
12679	ST GREGORY THE GREAT CATHOLIC ACADEMY	40.671665735	-73.945349103
12680	ST LOUIS SCHOOL	43.088133315	-77.515407461
12681	ST PIUS TENTH SCHOOL	43.114927907	-77.734096182
12682	ST RITA SCHOOL	43.207012187	-77.504755141
12683	TALMUD TORAH TIFERES BUNIM	40.633379289	-73.994166893
12684	TALMUDICAL INSTITUTE OF UPSTATE NY	43.147057287	-77.574870059
12685	TOMER DVORA HIGH SCHOOL	40.625752455	-73.990591462
12686	VILLA OF HOPE	43.227687544	-77.644032734
12687	YESHIVA JESODE HATORAH	40.633551492	-73.991512914
12688	YESHIVA MACHZIKEI HADAS	40.63498082	-73.981112109
12689	YESHIVAT SHAARE TORAH GIRLS ELEMENTARY SCHOOL	40.644255456	-73.974757278
12690	AQUINAS INSTITUTE	43.18759017	-77.640084328
12691	BAY KNOLL SDA SCHOOL	43.204104951	-77.546175495
12692	BISHOP KEARNEY HIGH SCHOOL	43.201592878	-77.578616923
12693	DESTINY CHRISTIAN SCHOOL & PRESCHOOL	43.126515329	-77.586751001
12694	DRS YESHIVA HIGH SCHOOL FOR BOYS	40.634809382	-73.724813075
12695	FAITH BIBLE ACADEMY	42.778687227	-74.454757336
12696	GRACE CHRISTIAN ACADEMY	40.666307231	-73.554845538
12697	GREECE CHRISTIAN SCHOOL	43.249416098	-77.694515093
12698	HAMZA ACADEMY	40.68582376	-73.716173047
12699	HANC - MIDDLE & HIGH SCHOOL	40.701086304	-73.646229167
12700	HEBREW ACADEMY FIVE TOWNS ROCKAWAY HIGH	40.623965793	-73.719663761
12701	HILLEL COMMUNITY DAY SCHOOL	43.121620887	-77.585885767
12702	HOLY CHILD ACADEMY	40.782533922	-73.602401642
12703	HOPE HALL SCHOOL	43.150498831	-77.694297896
12704	KULANU ACADEMY	40.623147972	-73.71855847
12705	LITTLE RED TRAIN PRIVATE SCHOOL	40.702795568	-73.608123622
12706	LONG ISLAND MONTESSORI SCHOOL	40.743177757	-73.56940406
12707	MCQUAID JESUIT	43.123799539	-77.592509672
12708	NORTHSIDE CHRISTIAN ACADEMY	43.175981397	-77.598264516
12709	OUR LADY OF MERCY SCHOOL FOR YOUNG WOMEN	43.148002185	-77.537347664
12710	PORTLEDGE SCHOOL	40.869731351	-73.584932066
12711	ROCHESTER CHRISTIAN SCHOOL	43.17324113	-77.506029203
12712	SCHECHTER SCHOOL OF LONG ISLAND	40.856660196	-73.619078754
12713	SCHOOL FOR LANGUAGE & COMMUNICATION DEVELOPMENT	40.858500842	-73.635637118
12714	SCHOOL OF THE HOLY CHILDHOOD	43.077955279	-77.59380931
12715	SETON CATHOLIC SCHOOL	43.133060934	-77.563964172
12716	SOUTH SHORE MONTESSORI SCHOOL	40.661240767	-73.550533002
12717	ST AIDAN SCHOOL	40.75807634	-73.645798316
12718	ST BRIGID/OUR LADY OF HOPE REGIONAL SCHOOL	40.755055563	-73.594218743
12719	ST CHRISTOPHER ELEMENTARY SCHOOL	40.652291394	-73.614747339
12720	ST JOSEPH ELEMENTARY SCHOOL	43.135667553	-77.477898018
12721	ST KATERI SCHOOL	43.208072886	-77.580818868
12722	ST LAWRENCE ELEMENTARY SCHOOL	43.226713857	-77.733066641
12723	ST MARY'S INSTITUTE	42.942778667	-74.170370334
12724	ST PAUL LUTHERAN SCHOOL	43.290355443	-77.788247738
12725	THE GREENVALE SCHOOL	40.818703795	-73.606674109
12726	THE NORMAN HOWARD SCHOOL	43.078545838	-77.583671384
12727	TRINITY MONTESSORI SCHOOL	43.112068405	-77.489648631
12728	WEBSTER MONTESSORI SCHOOL	43.185724568	-77.474060777
12729	YESHIVA OF SOUTH SHORE	40.641568748	-73.707615956
12730	ALL SAINTS REGIONAL CATHOLIC SCHOOL	40.861100513	-73.621652694
12731	ALPHA FUNDAMENTAL PRESCHOOL	40.713498465	-73.737159692
12732	BROOKVILLE CENTER FOR CHILDRENS SERVICES	40.807242984	-73.582357629
12733	COMMUNITY ACADEMIC PREP	40.68019457	-73.589226194
12734	COUNTRYSIDE MONTESSORI SCHOOL	40.761017505	-73.703908382
12735	CRESCENT SCHOOL	40.70384779	-73.631098327
12736	DE LA SALLE SCHOOL	40.654960005	-73.585566007
12737	FREEPORT CHRISTIAN ACADEMY & DAYCARE	40.658925841	-73.584334318
12738	HANC - WEST HEMPSTEAD	40.69363106	-73.657458389
12739	HAPPY MONTESSORI SCHOOL	40.838082851	-73.699276368
12740	HARMONY HEIGHTS SCHOOL	40.840638913	-73.534735412
12741	HARRIET EISMAN COMMUNITY SCHOOL	40.588163737	-73.664400071
12742	HARRIET EISMAN COMMUNITY SCHOOL	40.588849849	-73.659020317
12743	HEBREW ACADEMY OF LONG BEACH	40.636873239	-73.694671777
12744	KELLENBERG MEMORIAL HIGH SCHOOL	40.714747593	-73.582082166
12745	LONG ISLAND HEBREW ACADEMY	40.782130749	-73.733842859
12746	LONG ISLAND LUTHERAN MIDDLE & HIGH SCHOOL	40.817281625	-73.550534542
12747	MEACHAM CHILD CARE & LEARNING CENTER	40.694269073	-73.691224901
12748	MESIVTA ATERES YAAKOV	40.641580671	-73.707648738
12749	NORTH SHORE DAY SCHOOL	40.879315051	-73.642601934
12750	NORTH SHORE HEBREW ACADEMY HIGH SCHOOL	40.771009144	-73.704426987
12751	NOTRE DAME SCHOOL	40.75044624	-73.685464861
12752	OUR LADY OF GRACE MONTESSORI SCHOOL	40.785885125	-73.679153723
12753	OUR LADY OF PEACE SCHOOL	40.658758289	-73.675753677
12754	OUR LADY OF VICTORY SCHOOL	40.722702808	-73.702287307
12755	PAT KAM SCHOOL & EARLY CHILDHOOD CENTER	40.692974535	-73.601632254
12756	SACRED HEART ACADEMY	40.707110616	-73.634214556
12757	SOUTH SHORE COUNTRY DAY SCHOOL	40.691673626	-73.545526639
12758	ST AGNES CATHEDRAL SCHOOL	40.660953999	-73.646389782
12759	ST ANNES SCHOOL	40.718567615	-73.678288598
12760	ST JOSEPH ELEMENTARY SCHOOL	40.721374437	-73.633252693
12761	ST MARY'S ELEMENTARY SCHOOL	40.792522975	-73.697008766
12762	ST PETER OF ALCANTARA SCHOOL	40.836468654	-73.685769645
12763	ST RAYMOND ELEMENTARY SCHOOL	40.649237004	-73.667108082
12764	ST THOMAS THE APOSTLE SCHOOL	40.705800622	-73.6431779
12765	THE CENTER FOR DEVELOPMENTAL DISABILITIES	40.831525572	-73.479601335
12766	THE CHILDREN'S LEARNING CENTER	40.67915709	-73.575020445
12767	VALLEY STREAM CHRISTIAN ACADEMY	40.663138874	-73.697992462
12768	WESTBURY FRIENDS SCHOOL	40.766671166	-73.586551977
12769	YESHIVA KETANA OF LONG ISLAND	40.646500499	-73.718682036
12770	ALL SOULS SCHOOL	40.775217224	-73.958196049
12771	BEIT RABBAN DAY SCHOOL	40.774920641	-73.977489669
12772	BETH JACOB PAROCHIAL SCHOOL	40.716522418	-73.984244565
12773	CHRISTIAN ACADEMY OF WESTERN NEW YORK	43.170268492	-78.689308837
12774	CORPUS CHRISTI SCHOOL	40.811096459	-73.960810477
12775	EAST WOODS SCHOOL	40.854854658	-73.502077521
12776	FELLOWSHIP OF LEARNING SCHOOL	40.810118607	-73.940469623
12777	FRIENDS ACADEMY	40.865063819	-73.594982442
12778	GEORGE JACKSON ACADEMY	40.727087693	-73.984474194
12779	GREENTREES COUNTRY DAY SCHOOL	40.816693297	-73.500742661
12780	HARLEM ACADEMY	40.797902747	-73.948814729
12781	HENRIETTA G LEWIS CAMPUS SCHOOL	43.191635732	-78.679152952
12782	HOLY GHOST LUTHERAN SCHOOL	43.103877	-78.910761
12783	HOLY TRINITY DIOCESAN HIGH SCHOOL	40.746602547	-73.532312848
12784	LONG BEACH CATHOLIC REGIONAL SCHOOL	40.584961857	-73.685390915
12785	MAPLEWOOD SCHOOL	40.667915802	-73.511321394
12786	MARIA REGINA ELEMENTARY SCHOOL	40.692820787	-73.481525487
12787	MISS SHELLEYS UPWARD PREP SCHOOL	40.673886269	-73.588016128
12788	NORTHSIDE THERAPEUTIC EARLY CHILDHOOD CENTER	40.797192937	-73.94904144
12789	OUR LADY OF MERCY SCHOOL	40.775241574	-73.502788
12790	OUR LADY QUEEN OF MARTYRS	40.863573649	-73.927989023
12791	PROGRESSIVE SCHOOL OF LONG ISLAND	40.684405716	-73.560088644
12792	RABBI ARTHUR SCHNEIER PARK EAST DAY SCHOOL	40.767342117	-73.963240901
12793	RIVERSIDE CHURCH WEEK DAY SCHOOL	40.811607929	-73.963349404
12794	SACRED HEART OF JESUS SCHOOL	40.765544635	-73.990344035
12795	SACRED HEART VILLA SCHOOL	43.154584506	-79.037835706
12796	ST ALOYSIUS SCHOOL	40.813956978	-73.946059633
12797	ST CHARLES BORROMEO SCHOOL	40.820082407	-73.941702588
12798	ST DOMINIC ELEMENTARY SCHOOL	40.86925598	-73.528309019
12799	ST DOMINIC HIGH SCHOOL	40.867971729	-73.528006073
12800	ST EDWARD CONFESSOR SCHOOL	40.819292863	-73.500765296
12801	ST PETER'S EVANGELICAL LUTHERAN SCHOOL	43.124845	-78.93106
12802	ST PETER'S ROMAN CATHOLIC SCHOOL	43.173482378	-79.039241038
12803	ST ROSE OF LIMA SCHOOL	40.837626515	-73.939509675
12804	ST SPYRIDON PAROCHIAL SCHOOL	40.848774904	-73.936062158
12805	ST WILLIAM THE ABBOT SCHOOL	40.673256921	-73.487091981
12806	STELLA K ABRAHAM HIGH SCHOOL FOR GIRLS	40.636837834	-73.694669684
12807	THE BRANDEIS SCHOOL	40.617036002	-73.72798779
12808	THE HEWITT SCHOOL	40.773518441	-73.96306873
12809	TRINITY LUTHERAN SCHOOL	40.765528588	-73.524012016
12810	FORSYTH SCHOOL	38.645159508	-90.302821481
12811	ALPINE MONTESSORI - OAKRIDGE	41.03097227	-74.50847174
12812	BISHOP LUDDEN JR SR HIGH SCHOOL	43.034187583	-76.207508022
12813	GUARDIAN ANGEL SCHOOL	37.090249617	-89.65291154
12814	ASSUMPTION OF THE BVM SCHOOL	40.790827755	-74.480222353
12815	BLESSED SACRAMENT SCHOOL	43.069998744	-76.102965
12816	CALVARY CHAPEL ACADEMY	42.946372464	-77.333131
12817	CANANDAIGUA MONTESSORI SCHOOL	42.890749172	-77.283014151
12818	CHILDREN'S HOURS SCHOOL	42.871296057	-76.984166843
12819	CREATIVE ENVIRONMENT DAY SCHOOL	43.0306	-76.001
12820	DESALES CATHOLIC SCHOOL	43.18081211	-78.657472727
12821	ENGLISH ROSE DAY SCHOOL	41.428074959	-74.156939226
12822	FAITH CHRISTIAN SCHOOL	42.878836982	-75.250062531
12823	HOLY CROSS ACADEMY	43.09283313	-75.630689911
12824	HOLY FAMILY SCHOOL	43.045986775	-76.241772774
12825	IMMACULATE CONCEPTION SCHOOL	43.024535445	-75.9931085
12826	JOWONIO SCHOOL	43.043348589	-76.099023876
12827	LEPTONDALE CHRISTIAN ACADEMY	41.559154812	-74.077806828
12828	LITTLE HARVARD	41.425973377	-74.158220423
12829	MANLIUS PEBBLE HILL SCHOOL	43.02758396	-76.06907
12830	MERRIDAY SCHOOL	43.064345455	-76.124472727
12831	MONTESSORI SCHOOL OF SYRACUSE	43.026112073	-76.108937867
12832	MOST HOLY ROSARY SCHOOL	43.032365507	-76.171631137
12833	NIAGARA CATHOLIC HIGH SCHOOL	43.083142566	-78.989227
12834	NOTRE DAME ELEMENTARY SCHOOL	43.083212139	-75.270343965
12835	PARKVIEW JR ACADEMY	43.041259302	-76.190418066
12836	ROME CATHOLIC SCHOOL	43.238481365	-75.452726727
12837	SACRED HEART SCHOOL	41.315431096	-74.178213192
12838	SHERI TORAH V'YOEL MOSHE	41.325038	-74.16439
12839	ST FRANCIS DE SALES-ST STEPHEN	42.86717731	-76.988941737
12840	ST MARGARETS SCHOOL	43.100210157	-76.146902107
12841	ST MARY SCHOOL	42.895698211	-77.285779939
12842	ST MARY'S ACADEMY	43.153197959	-76.329504004
12843	ST ROSE OF LIMA SCHOOL	43.130489197	-76.131123029
12844	ST STEPHEN ST EDWARD SCHOOL	41.256495	-74.388124
12845	STELLA NIAGARA EDUCATION PARK	43.200521128	-79.04037
12846	SYRACUSE HEBREW DAY SCHOOL	43.044772061	-76.07218753
12847	THE NEW SCHOOL	43.023570155	-76.073462089
12848	THE STORM KING SCHOOL	41.423205	-74.012363205
12849	WINDSOR ACADEMY	41.470680309	-74.027090289
12850	WORD OF LIFE CHRISTIAN ACADEMY	43.161326869	-76.331968984
12851	AL-IHSAN ACADEMY	40.674757084	-73.808065259
12852	ARCHBISHOP MOLLOY HIGH SCHOOL	40.711149013	-73.819758016
12853	ASTORIA LUTHERAN SCHOOL	40.777348962	-73.908173229
12854	BAIS ROCHEL SCHOOL	41.33968358	-74.161728427
12855	BAIS YAAKOV ACADEMY FOR GIRLS	40.70456826	-73.826962483
12856	BISHOP DUNN MEMORIAL	41.507668748	-74.0136425
12857	BROOKWOOD SCHOOL (THE)	42.689358383	-74.962458301
12858	DIVINE MERCY CATHOLIC ACADEMY	40.682192259	-73.848118796
12859	FOREST HILLS MONTESSORI SCHOOL	40.723946225	-73.855532815
12860	GREATER NEW YORK ACADEMY	40.743573182	-73.907408405
12861	HARMONY CHRISTIAN SCHOOL	41.481952584	-74.2990865
12862	HIGHLAND ELEMENTARY SCHOOL	40.742709531	-73.783295763
12863	HOLY MARTYRS ARMENIAN DAY SCHOOL	40.746445807	-73.767406583
12864	HUDSON VALLEY CHRISTIAN ACADEMY	41.372573682	-73.766417001
12865	JOHN S BURKE CATHOLIC HIGH SCHOOL	41.409350185	-74.3411915
12866	MIDDLETOWN CHRISTIAN SCHOOL-SDA	41.449793618	-74.422343
12867	MOST PRECIOUS BLOOD SCHOOL	41.568670399	-74.186484
12868	NEW BEGINNINGS MONTESSORI	41.450092	-74.409225175
12869	NEW YORK MILITARY ACADEMY	41.447522381	-74.028931186
12870	NORA CRONIN PRESENTATION ACADEMY	41.506998502	-74.009736315
12871	ONEONTA COMMUNITY CHRISTIAN SCHOOL	42.44401533	-75.077942842
12872	ORLEANS COUNTY CHRISTIAN SCHOOL	43.221891875	-78.393949098
12873	OSWEGO COMMUNITY CHRISTIAN SCHOOL	43.455188601	-76.475903322
12874	OUR LADY OF THE ANGELUS	40.731257818	-73.85874467
12875	PINE GROVE COUNTRY DAY SCHOOL	41.365326865	-73.76114606
12876	QUEENS CENTERS FOR PROGRESS (UCP OF QUEENS)	40.718754868	-73.803530925
12877	SAN MIGUEL ACADEMY OF NEWBURGH	41.504193316	-74.010880488
12878	SS JOACHIM & ANNE SCHOOL	40.712149595	-73.73885563
12879	ST CLARE CATHOLIC ACADEMY	40.669131	-73.736149209
12880	ST FRANCIS OF ASSISI SCHOOL	40.771856735	-73.901050109
12881	ST JAMES THE APOSTLE SCHOOL	41.423273997	-73.67803399
12882	ST JOHN SCHOOL	41.406236549	-74.325541069
12883	ST JOSEPH CATHOLIC ACADEMY	40.762957986	-73.911705155
12884	ST LUKES SCHOOL	40.784478177	-73.810236738
12885	ST PAUL CHRISTIAN EDUCATION CENTER	41.318047365	-74.179209249
12886	TORAH ACADEMY HIGH SCHOOL FOR GIRLS	40.599394	-73.742869
12887	TRINITY CATHOLIC SCHOOL	43.456917122	-76.502024359
12888	WILLIAM SPYROPOULOS GREEK-AMERICAN DAY SCHOOL	40.757579659	-73.78615315
12889	YESHIVA OF BELLE HARBOR/YESHIVAL BITALLON	40.573906835	-73.852409963
12890	YESHIVA UNIVERSITY HIGH SCHOOL GIRLS	40.719606581	-73.773198547
12891	A CHILD'S PLACE DAY SCHOOL	40.757968776	-73.86174262
12892	AL-MAMOOR SCHOOL	40.712650352	-73.795843255
12893	BNOS BAIS YAAKOV / TICHON MEIR MOSHE	40.601335128	-73.745504873
12894	BRIGHT BEGINNINGS	40.710693476	-73.801335818
12895	CAMBRIA CENTER FOR THE GIFTED CHILD	40.690808079	-73.728626564
12896	CHABAD AADEMY OF ARTS & SCIENCES	40.778044087	-73.7773101
12897	EVANGEL CHRISTIAN SCHOOL	40.753808787	-73.936900176
12898	EZRA ACADEMY	40.713806474	-73.832839687
12899	GIL-BLU NURSERY& KINDERGARTEN	40.683194516	-73.7694792
12900	HOLY FAMILY CATHOLIC ACADEMY	40.728516269	-73.794622813
12901	IMMACULATE CONCEPTION SCHOOL	40.777160791	-73.91062759
12902	INCARNATION SCHOOL	40.719164667	-73.757623318
12903	LES ENFANTS MONTESSORI SCHOOL	40.768969912	-73.921254869
12904	LEXINGTON SCHOOL FOR THE DEAF	40.760693102	-73.893400147
12905	LINDEN SDA SCHOOL	40.672946407	-73.744078327
12906	MARTIN LUTHER SCHOOL	40.722838336	-73.905646862
12907	MESIVTA CHOFETZ CHAIM	40.723005621	-73.817286709
12908	MONTESSORI PROGRESSIVE LEARNING CENTER	40.693399371	-73.756723177
12909	MOST HOLY REDEEMER CATHOLIC ACADEMY	40.758294954	-73.828790167
12910	NOTRE DAME CATHOLIC ACADEMY	40.711628535	-73.901983556
12911	OUR LADY CATHOLIC ACADEMY OLCA	40.683508164	-73.813317335
12912	OUR LADY OF LOURDES CATHOLIC ACADEMY	40.723232653	-73.736777054
12913	OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY	40.678968495	-73.824837022
12914	OUR LADY OF SORROWS CATH AC	40.754814439	-73.86334929
12915	QSAC SCHOOL	40.790211053	-73.814632947
12916	SACRED HEART SCHOOL	40.767744043	-73.767110814
12917	SISTER CLARA MUHAMMAD SCHOOL	40.757858708	-73.863620663
12918	ST ALBANS CHRISTIAN ACADEMY	40.706912198	-73.75234097
12919	ST GREGORY THE GREAT SCHOOL	40.729892758	-73.722389184
12920	ST MARGARET SCHOOL	40.715473698	-73.872260857
12921	ST MARY GATE OF HEAVEN CATHOLIC ACADEMY	40.686125696	-73.838621742
12922	ST MATTHIAS SCHOOL	40.702046052	-73.902626592
12923	ST STANISLAUS KOSTKA SCHOOL	40.722282832	-73.904089809
12924	ST THOMAS THE APOSTLE	40.691452574	-73.856518981
12925	TECI PREP	40.702535904	-73.740593402
12926	THE MARY LOUIS ACADEMY	40.712377971	-73.787692629
12927	THEATRE STREET SCHOOL	40.695323574	-73.836154866
12928	YESHIVA HAR TORAH	40.752314725	-73.723952384
12929	YESHIVA SHAAR HATORAH	40.703856	-73.834534
12930	YESHIVA TIFERETH MOSHE	40.707629015	-73.834136826
12931	CATHEDRAL PREPARATORY SCHOOL AND SEMINARY	40.735800754	-73.869522732
12932	CHRIST LUTHERAN SCHOOL	40.66320836	-73.733173693
12933	CHRIST THE KING HIGH SCHOOL	40.710719375	-73.888454829
12934	DIVINE WISDOM CATHOLIC ACADEMY	40.76495401	-73.740726579
12935	HOLY TRINITY SCHOOL	40.785428069	-73.825337038
